time,ax,ay,az,wx,wy,wz,Bx,By,Bz,latitude,longitude,altitude,speed
2025-02-13T05:43:04.801Z,-0.2775,0.024,0.5453,-0.2692,-0.2876,0.0531,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:04.804Z,-0.2775,0.024,0.5453,-0.1753,-0.1668,0.1018,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:04.812Z,-0.0585,-0.1047,0.6579,0.063,0.0344,0.0687,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:04.822Z,0.1941,-0.1942,0.687,0.1577,0.0861,0.0053,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:04.833Z,0.4528,-0.1449,0.5582,0.202,0.1025,-0.0629,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:04.843Z,0.5018,-0.1001,0.2884,0.1922,0.0943,-0.1046,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:04.853Z,0.3358,-0.0485,-0.0567,0.1558,0.0805,-0.102,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:04.862Z,0.0684,0.0133,-0.2475,0.1159,0.0653,-0.063,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:04.872Z,-0.174,0.0598,-0.3217,0.1159,0.0653,-0.063,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:04.883Z,-0.3279,0.0563,-0.365,0.0233,0.02,0.0348,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:04.893Z,-0.359,0.0032,-0.3993,-0.0277,-0.0178,0.0607,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:04.903Z,-0.2904,-0.043,-0.4185,-0.0736,-0.0547,0.0613,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:04.913Z,-0.1474,-0.069,-0.4082,-0.0986,-0.075,0.0494,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:04.923Z,0.0103,-0.068,-0.2924,-0.1001,-0.0612,0.0291,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:04.932Z,0.1394,-0.0761,-0.1475,-0.1001,-0.0612,0.0291,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:04.943Z,0.2334,-0.0854,0.0442,-0.031,0.0209,-0.0186,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:04.953Z,0.2365,-0.0857,0.2093,0.0155,0.0656,-0.0306,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:04.962Z,0.1715,-0.0976,0.274,0.0155,0.0656,-0.0306,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:04.973Z,0.0754,-0.0921,0.2409,0.0599,0.085,-0.0222,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:04.983Z,-0.01,-0.0445,0.169,0.0493,0.0525,-0.0128,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:04.993Z,-0.0526,-0.027,0.0629,0.0213,0.0091,-0.0049,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.002Z,-0.065,-0.0155,-0.0396,0.0213,0.0091,-0.0049,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.012Z,-0.0602,-0.009,-0.119,-0.0147,-0.028,-0.001,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.022Z,-0.0424,-0.0189,-0.1199,-0.0445,-0.0451,0.0007,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.032Z,-0.0192,-0.0422,-0.0471,-0.0512,-0.0436,0.0022,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.042Z,0.0058,-0.0371,0.0647,-0.0388,-0.0324,0.0019,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.052Z,0.0263,-0.0613,0.1432,-0.0099,-0.0101,0.0003,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.062Z,0.0504,-0.054,0.1618,0.0206,0.0093,-0.0062,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.072Z,0.0485,-0.0344,0.1106,0.0407,0.0252,-0.0111,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.084Z,0.0548,-0.0204,0.0166,0.0355,0.0362,-0.0174,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.092Z,0.0353,-0.0177,-0.0492,0.0355,0.0362,-0.0174,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.102Z,-0.005,-0.0181,-0.1055,0.0171,0.023,-0.0141,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.112Z,-0.0213,-0.0237,-0.0849,-0.0079,0.0015,-0.0101,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.122Z,-0.0245,-0.0384,-0.0387,-0.0217,-0.0199,-0.0125,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.134Z,-0.0425,-0.0617,0.0366,-0.0258,-0.0356,-0.0056,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.142Z,-0.0452,-0.0543,0.1136,-0.0142,-0.0298,-0.0026,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.152Z,0.0046,-0.06,0.1664,0.0058,-0.0137,0.0011,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.162Z,0.0676,-0.0583,0.1651,0.0254,0.0072,-0.0037,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.172Z,0.1029,-0.0674,0.1189,0.0389,0.0185,-0.0152,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.185Z,0.1029,-0.0674,0.1189,0.0474,0.0199,-0.0314,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.192Z,0.0525,-0.0588,0.0783,0.0516,0.0194,-0.0394,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.202Z,-0.01,-0.0189,0.0564,0.0549,0.0149,-0.0364,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.212Z,-0.0623,0.0014,0.0326,0.0587,0.0156,-0.0298,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.222Z,-0.0942,-0.0108,-0.0021,0.0544,0.0175,-0.0199,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.234Z,-0.0852,-0.0119,-0.0475,0.0416,0.016,-0.005,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.242Z,-0.0731,-0.0132,-0.0699,0.0416,0.016,-0.005,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.252Z,-0.0469,-0.0141,-0.0927,0.0304,0.0095,-0.0054,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.262Z,-0.0309,-0.0155,-0.0995,0.0177,-0.0003,-0.0032,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.272Z,-0.0185,-0.033,-0.0817,0.0138,-0.0006,-0.0037,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.283Z,0.008,-0.0433,0,0.0196,0.0096,-0.003,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.292Z,0.0388,-0.048,0.0306,0.025,0.0201,-0.0069,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.302Z,0.0371,-0.0651,0.0458,0.0309,0.0245,-0.0159,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.312Z,0.0127,-0.0606,0.0549,0.0322,0.0234,-0.0251,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.322Z,-0.0348,-0.0051,0.07,0.036,0.022,-0.0214,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.332Z,-0.0539,0.0287,0.102,0.0418,0.0177,-0.011,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.342Z,-0.0558,0.0316,0.0864,0.0505,0.0147,0.0005,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.352Z,-0.0152,0.0227,0.0223,0.0463,0.0051,0.0033,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.362Z,-0.0112,-0.0146,-0.0627,0.0317,-0.0089,0.0011,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.372Z,-0.0093,-0.0293,-0.0816,0.0163,-0.0202,-0.0029,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.383Z,-0.0111,-0.0264,-0.0644,0.012,-0.024,-0.0049,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.392Z,-0.0234,-0.0214,-0.0233,0.0146,-0.0307,-0.0032,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.402Z,0.0079,-0.0295,-0.0293,0.0173,-0.0291,-0.0003,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.412Z,0.0226,-0.0216,-0.062,0.0144,-0.0229,-0.0055,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.422Z,0.033,-0.0327,-0.0938,0.0084,-0.0225,-0.0084,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.432Z,0.0275,-0.0477,-0.1018,-0.0012,-0.0279,-0.0102,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.442Z,0.0032,-0.0662,-0.1133,-0.0094,-0.0224,-0.0106,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.452Z,0.0048,-0.0607,-0.0865,-0.012,-0.0077,-0.0111,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.462Z,-0.0111,-0.0497,-0.0237,-0.0067,0.0053,-0.0106,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.472Z,-0.0436,-0.0344,0.0343,0.004,0.0037,-0.009,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.482Z,-0.0244,-0.0343,0.0403,0.0153,0.0052,-0.0064,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.492Z,-0.0171,0.0027,0.0173,0.0198,0.0078,-0.0066,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.502Z,0.0096,0.023,-0.0171,0.0223,0.0137,-0.006,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.512Z,0.0051,0.0286,-0.06,0.0167,0.0181,-0.0044,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.522Z,-0.0238,0.0247,-0.0782,0.0101,0.019,-0.0009,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.532Z,-0.0637,0.0019,-0.0923,-0.0035,0.0192,0.0044,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.542Z,-0.0727,-0.0149,-0.0771,-0.0094,0.0134,0.0118,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.552Z,-0.0625,-0.0479,-0.0197,-0.0118,0.0004,0.0132,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.562Z,-0.0489,-0.0713,-0.0074,-0.0187,-0.0109,0.0082,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.572Z,-0.0436,-0.0954,-0.0059,-0.021,-0.0192,0.0042,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.582Z,-0.0306,-0.0843,0.0398,-0.0213,-0.0201,0.0039,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.592Z,-0.0128,-0.0508,0.0839,-0.0179,-0.0217,0.0057,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.602Z,0.0131,-0.0386,0.086,-0.0143,-0.0207,0.0095,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.612Z,0.0197,-0.0494,0.0979,-0.0087,-0.0166,0.0083,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.622Z,0.0445,-0.0472,0.1094,-0.0023,-0.0157,0.0095,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.633Z,0.0968,-0.038,0.1104,0.0091,-0.0076,0.0016,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.642Z,0.1165,-0.0118,0.1292,0.0213,0.0053,-0.0102,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.652Z,0.0773,-0.0302,0.1381,0.0317,0.0088,-0.0199,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.662Z,-0.023,-0.0264,0.083,0.0405,-0.0019,-0.0184,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.672Z,-0.0646,0.0096,0.0082,0.0386,-0.0118,-0.0068,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.682Z,-0.0892,0.0004,-0.0768,0.0282,-0.0211,0.0056,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.692Z,-0.0696,-0.0067,-0.1553,0.0109,-0.03,0.0159,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.702Z,-0.038,-0.0305,-0.2233,-0.009,-0.034,0.0187,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.712Z,-0.0206,-0.042,-0.2409,-0.0272,-0.0348,0.0177,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.722Z,0.009,-0.0476,-0.2097,-0.0377,-0.0366,0.0138,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.733Z,0.0214,-0.0518,-0.1694,-0.0407,-0.0307,0.0102,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.742Z,0.0593,-0.0434,-0.1193,-0.039,-0.0137,0.0074,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.752Z,0.0708,-0.0285,-0.0864,-0.0319,0.0107,0.0061,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.762Z,0.0511,-0.0314,-0.0322,-0.019,0.0311,0.0038,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.772Z,0.0337,-0.0438,0.0238,-0.007,0.0462,0.0036,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.782Z,0.0001,-0.048,-0.0044,0.0004,0.0455,0.0054,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.792Z,-0.01,-0.0558,-0.0322,-0.0031,0.0303,0.0075,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.802Z,-0.0244,-0.0671,-0.068,-0.0178,0.0055,0.0084,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.812Z,0.0141,-0.0591,-0.1154,-0.0369,-0.014,0.0074,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.822Z,0.0592,-0.0606,-0.114,-0.0496,-0.0203,0.0031,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.832Z,0.0684,-0.0805,-0.075,-0.0566,-0.0117,-0.0008,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.842Z,0.0884,-0.0686,0.0068,-0.051,0.0084,-0.0053,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.852Z,0.0821,-0.0615,0.0871,-0.037,0.0231,-0.0088,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.862Z,0.044,-0.0724,0.0776,-0.0279,0.0224,-0.0109,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.872Z,0.0125,-0.0568,0.0938,-0.0194,0.017,-0.0153,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.882Z,0.0155,-0.0442,0.0908,-0.0166,0.0087,-0.0138,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.892Z,0.0321,-0.0364,0.0447,-0.0178,0.0028,-0.0158,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.902Z,0.0202,-0.0498,0.0119,-0.0245,0.0007,-0.0184,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.912Z,-0.0078,-0.0379,-0.0066,-0.0305,-0.0128,-0.0203,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.922Z,-0.0044,-0.02,0.0093,-0.0335,-0.0101,-0.0222,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.932Z,-0.0197,-0.0094,0.0527,-0.0308,0.0019,-0.0169,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.942Z,-0.0375,-0.0038,0.0858,-0.02,0.0143,-0.0126,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.952Z,-0.0332,0.0174,0.1192,-0.0054,0.0235,-0.0132,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.962Z,-0.0619,0.007,0.0789,-0.0013,0.0215,-0.0087,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.972Z,-0.0849,0.007,0.0384,0.0004,0.0169,-0.0051,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.982Z,-0.0737,0.0473,0.0429,-0.0027,0.0106,-0.0036,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:05.992Z,-0.0774,0.0195,0.0442,-0.0098,0.0019,0.0006,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.002Z,-0.0778,0.0181,0.0605,-0.0128,-0.0119,0.001,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.012Z,-0.0642,0.0108,0.0418,-0.0164,-0.025,0.0018,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.022Z,-0.0843,0.0025,0.0363,-0.0202,-0.0294,0.0051,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.032Z,-0.0745,0.0264,0.0347,-0.0185,-0.0263,0.0109,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.042Z,-0.0509,0.0191,0.0667,-0.0122,-0.0161,0.0167,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.052Z,-0.0419,0.0025,0.0608,-0.0024,-0.0024,0.0169,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.062Z,-0.0386,-0.0233,0.0547,0.0072,0.0105,0.0186,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.072Z,-0.0477,-0.0073,0.0551,0.0176,0.016,0.0206,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.082Z,-0.0637,-0.0273,0.0093,0.0189,0.0087,0.0214,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.092Z,-0.0419,-0.0183,-0.0681,0.0098,-0.0059,0.02,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.102Z,-0.0208,-0.0293,-0.1284,-0.0064,-0.0218,0.0173,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.112Z,0.0099,-0.0262,-0.1685,-0.0265,-0.0328,0.0164,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.122Z,0.0283,-0.0191,-0.1693,-0.0459,-0.037,0.0152,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.133Z,0.0307,-0.0288,-0.108,-0.0532,-0.0201,0.0146,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.142Z,-0.0269,-0.0531,-0.0065,-0.0434,-0.0026,0.0188,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.152Z,-0.0466,-0.0464,0.0674,-0.0261,0.0092,0.0297,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.162Z,-0.0384,-0.0348,0.0615,-0.0167,0.0042,0.0334,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.172Z,0.005,-0.0444,-0.0054,-0.0207,-0.0079,0.0306,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.182Z,0.0858,-0.0335,-0.0633,-0.033,-0.0214,0.0185,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.192Z,0.1458,-0.0283,-0.0911,-0.051,-0.0383,0.0002,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.202Z,0.1234,-0.0128,-0.1618,-0.077,-0.0666,-0.0145,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.212Z,0.0249,-0.0597,-0.1343,-0.0946,-0.0701,-0.0198,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.222Z,-0.096,-0.0662,-0.0609,-0.0947,-0.0779,-0.0081,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.240Z,-0.1263,-0.0256,-0.0252,-0.0858,-0.0702,0.0131,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.243Z,-0.1194,-0.0416,-0.0008,-0.0753,-0.0497,0.0359,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.252Z,-0.0269,-0.0444,-0.0216,-0.0677,-0.0275,0.0429,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.262Z,0.1017,-0.0443,-0.056,-0.0644,-0.0182,0.03,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.272Z,0.1709,-0.0599,-0.0606,-0.0669,-0.0107,0.0073,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.282Z,0.1686,-0.0711,-0.0655,-0.0706,-0.0167,-0.0147,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.292Z,0.1081,-0.0704,-0.0604,-0.0746,-0.0243,-0.0294,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.302Z,-0.004,-0.0323,-0.0078,-0.0716,-0.0329,-0.0284,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.312Z,-0.0685,0.0062,-0.0046,-0.0699,-0.0266,-0.013,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.322Z,-0.1106,0.0054,-0.0133,-0.0713,-0.0227,0.0018,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.333Z,-0.1292,-0.0244,-0.0294,-0.077,-0.0126,0.0145,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.342Z,-0.078,-0.0335,0.0201,-0.0765,-0.0049,0.0204,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.352Z,-0.0142,-0.0194,0.0611,-0.0732,-0.0093,0.02,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.362Z,0.0021,-0.007,0.0906,-0.0692,-0.0182,0.0163,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.372Z,0.0461,0.021,0.0669,-0.0675,-0.029,0.0089,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.384Z,0.0669,0.0089,0.0637,-0.0653,-0.0348,0.0007,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.392Z,0.0342,0.014,0.0552,-0.0613,-0.0343,-0.0032,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
2025-02-13T05:43:06.402Z,-0.0123,0.0005,0.0378,-0.0565,-0.0311,-0.0029,-30.9249,29.025,-25.3177,12.86182578,77.66470991,925.0079,-1
